id,module_id,name,qualified_name,entity_type,file_path,line_start,line_end,signature,docstring,description,interestingness_score,entity_metadata,created_at,updated_at
f75cfb6b-fa19-4227-ab58-4cfe2a00a3ba,3b00adde-6578-4db1-906a-3fefd22260b7,test_serializes_original_input_with_function_call_output,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestSerializationRoundTrip.test_serializes_original_input_with_function_call_output,method,tests/test_run_state.py,1125,1164,async def test_serializes_original_input_with_function_call_output(self),Test that original_input with function_call_output items is preserved.,,0,"{""class"": ""TestSerializationRoundTrip"", ""is_async"": true, ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
b171bd8f-0af3-41b1-92d6-7b6c1b8f4d77,3b00adde-6578-4db1-906a-3fefd22260b7,test_serializes_assistant_messages,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestSerializationRoundTrip.test_serializes_assistant_messages,method,tests/test_run_state.py,1194,1212,"async def test_serializes_assistant_messages(self, original_input: list[dict[str, Any]], expected_status: str, expected_text: str)",Assistant messages should retain status and normalize content.,,0,"{""class"": ""TestSerializationRoundTrip"", ""is_async"": true, ""decorators"": [""pytest.mark.asyncio"", ""pytest.mark.parametrize(('original_input', 'expected_status', 'expected_text'), [([{'role': 'assistant', 'content': 'This is a summary message'}], 'completed', 'This is a summary message'), ([{'role': 'assistant', 'status': 'in_progress', 'content': 'In progress message'}], 'in_progress', 'In progress message'), ([{'role': 'assistant', 'status': 'completed', 'content': [{'type': 'output_text', 'text': 'Already array format'}]}], 'completed', 'Already array format')], ids=['string_content', 'existing_status', 'array_content'])""]}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
ddc78131-f559-4223-90b3-d51c9a921155,3b00adde-6578-4db1-906a-3fefd22260b7,test_from_string_normalizes_original_input_dict_items,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestSerializationRoundTrip.test_from_string_normalizes_original_input_dict_items,method,tests/test_run_state.py,1214,1277,async def test_from_string_normalizes_original_input_dict_items(self),"Test that from_string normalizes original input dict items.

Ensures field names are normalized without mutating unrelated fields.",,0,"{""class"": ""TestSerializationRoundTrip"", ""is_async"": true, ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
9bc1216b-4dd7-4321-9ef9-059ca4eeb6ad,3b00adde-6578-4db1-906a-3fefd22260b7,test_serializes_original_input_with_non_dict_items,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestSerializationRoundTrip.test_serializes_original_input_with_non_dict_items,method,tests/test_run_state.py,1279,1297,async def test_serializes_original_input_with_non_dict_items(self),Test that non-dict items in original_input are preserved.,,0,"{""class"": ""TestSerializationRoundTrip"", ""is_async"": true, ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
d49c4b37-c105-4057-9b6e-ee7924a4ffcd,3b00adde-6578-4db1-906a-3fefd22260b7,SampleContext,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.SampleContext,class,tests/test_run_state.py,419,420,,,,0,"{""bases"": [], ""decorators"": [""dataclass""]}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
1134ba5d-5e52-4a02-9a50-6fd0b8b48045,3b00adde-6578-4db1-906a-3fefd22260b7,test_from_json_preserves_function_output_original_input,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestSerializationRoundTrip.test_from_json_preserves_function_output_original_input,method,tests/test_run_state.py,1299,1335,async def test_from_json_preserves_function_output_original_input(self),API formatted original_input should be preserved when loading.,,0,"{""class"": ""TestSerializationRoundTrip"", ""is_async"": true, ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
4e663996-44dd-4446-a36e-8863c41e1517,3b00adde-6578-4db1-906a-3fefd22260b7,test_serialize_tool_call_output_looks_up_name,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestSerializationRoundTrip.test_serialize_tool_call_output_looks_up_name,method,tests/test_run_state.py,1337,1364,def test_serialize_tool_call_output_looks_up_name(self),ToolCallOutputItem serialization should infer name from generated tool calls.,,0,"{""class"": ""TestSerializationRoundTrip"", ""is_async"": false, ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
e79dcf97-18ac-4894-9b7a-7203f039036b,3b00adde-6578-4db1-906a-3fefd22260b7,test_lookup_function_name_sources,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestSerializationRoundTrip.test_lookup_function_name_sources,method,tests/test_run_state.py,1493,1505,"def test_lookup_function_name_sources(self, setup_state: Callable[[RunState[Any, Agent[Any]], Agent[Any]], None], call_id: str, expected_name: str)",_lookup_function_name should locate tool names from multiple sources.,,0,"{""class"": ""TestSerializationRoundTrip"", ""is_async"": false, ""decorators"": [""pytest.mark.parametrize(('setup_state', 'call_id', 'expected_name'), [(lambda state, _agent: state._original_input.append({'type': 'function_call', 'call_id': 'call_from_input', 'name': 'input_tool', 'arguments': '{}'}), 'call_from_input', 'input_tool'), (lambda state, agent: state._generated_items.append(ToolCallItem(agent=agent, raw_item=make_tool_call(call_id='call_obj', name='obj_tool'))), 'call_obj', 'obj_tool'), (lambda state, _agent: state._original_input.append({'type': 'function_call', 'call_id': 'call_camel', 'name': 'camel_tool', 'arguments': '{}'}), 'call_camel', 'camel_tool'), (lambda state, _agent: state._original_input.extend([cast(TResponseInputItem, 'string_item'), cast(TResponseInputItem, {'type': 'function_call', 'call_id': 'call_valid', 'name': 'valid_tool', 'arguments': '{}'})]), 'call_valid', 'valid_tool'), (lambda state, _agent: state._original_input.extend([{'type': 'message', 'role': 'user', 'content': 'Hello'}, {'type': 'function_call', 'call_id': 'call_valid', 'name': 'valid_tool', 'arguments': '{}'}]), 'call_valid', 'valid_tool'), (lambda state, _agent: state._original_input.append({'type': 'function_call', 'call_id': 'call_empty', 'name': '', 'arguments': '{}'}), 'call_empty', ''), (lambda state, agent: state._generated_items.append(ToolCallItem(agent=agent, raw_item={'type': 'function_call', 'call_id': 'call_dict', 'name': 'dict_tool', 'arguments': '{}', 'status': 'completed'})), 'call_dict', 'dict_tool'), (lambda state, agent: set_last_processed_response(state, agent, [ToolCallItem(agent=agent, raw_item=make_tool_call(call_id='call_last', name='last_tool'))]), 'call_last', 'last_tool')], ids=['original_input', 'generated_object', 'camel_case_call_id', 'non_dict_items', 'wrong_type_items', 'empty_name', 'generated_dict', 'last_processed_response'])""]}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
745c6fe0-a741-46f2-8b42-0d7a43390313,3b00adde-6578-4db1-906a-3fefd22260b7,test_deserialization_handles_unknown_agent_gracefully,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestSerializationRoundTrip.test_deserialization_handles_unknown_agent_gracefully,method,tests/test_run_state.py,1507,1533,async def test_deserialization_handles_unknown_agent_gracefully(self),Test that deserialization skips items with unknown agents.,,0,"{""class"": ""TestSerializationRoundTrip"", ""is_async"": true, ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
969cc394-d7be-4cfd-a759-a92fcca6fc32,3b00adde-6578-4db1-906a-3fefd22260b7,test_deserialization_handles_malformed_items_gracefully,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestSerializationRoundTrip.test_deserialization_handles_malformed_items_gracefully,method,tests/test_run_state.py,1535,1560,async def test_deserialization_handles_malformed_items_gracefully(self),Test that deserialization handles malformed items without crashing.,,0,"{""class"": ""TestSerializationRoundTrip"", ""is_async"": true, ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
845457fa-afdc-4d03-b7ad-a16f296f5346,3b00adde-6578-4db1-906a-3fefd22260b7,TestRunContextApprovals,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunContextApprovals,class,tests/test_run_state.py,1563,1603,,Test RunContext approval edge cases for coverage.,,0,"{""bases"": [], ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
a634e120-8d31-4e93-9f77-70bcbccd0165,3b00adde-6578-4db1-906a-3fefd22260b7,test_approval_takes_precedence_over_rejection_when_both_true,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunContextApprovals.test_approval_takes_precedence_over_rejection_when_both_true,method,tests/test_run_state.py,1566,1577,def test_approval_takes_precedence_over_rejection_when_both_true(self),Test that approval takes precedence when both approved and rejected are True.,,0,"{""class"": ""TestRunContextApprovals"", ""is_async"": false, ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
bf9c8571-948e-48b1-8b07-2f3b8fbf8c43,3b00adde-6578-4db1-906a-3fefd22260b7,test_individual_approval_takes_precedence_over_individual_rejection,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunContextApprovals.test_individual_approval_takes_precedence_over_individual_rejection,method,tests/test_run_state.py,1579,1590,def test_individual_approval_takes_precedence_over_individual_rejection(self),Test individual call_id approval takes precedence over rejection.,,0,"{""class"": ""TestRunContextApprovals"", ""is_async"": false, ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
0779d915-f41d-4289-98ac-b555154d0c8c,3b00adde-6578-4db1-906a-3fefd22260b7,test_returns_none_when_no_approval_or_rejection,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunContextApprovals.test_returns_none_when_no_approval_or_rejection,method,tests/test_run_state.py,1592,1603,def test_returns_none_when_no_approval_or_rejection(self),Test that None is returned when no approval/rejection info exists.,,0,"{""class"": ""TestRunContextApprovals"", ""is_async"": false, ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
f2c5ebc4-d88e-4078-b187-bb4fa3d8e4a7,3b00adde-6578-4db1-906a-3fefd22260b7,TestRunStateEdgeCases,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunStateEdgeCases,class,tests/test_run_state.py,1606,1628,,Test RunState edge cases and error conditions.,,0,"{""bases"": [], ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
fbed5c58-7f40-4a31-b130-573d8c41d5d2,3b00adde-6578-4db1-906a-3fefd22260b7,test_to_json_raises_when_no_current_agent,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunStateEdgeCases.test_to_json_raises_when_no_current_agent,method,tests/test_run_state.py,1609,1617,def test_to_json_raises_when_no_current_agent(self),Test that to_json raises when current_agent is None.,,0,"{""class"": ""TestRunStateEdgeCases"", ""is_async"": false, ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
37bc21ff-3fc5-4df8-81fe-b7ca6f31d4cf,3b00adde-6578-4db1-906a-3fefd22260b7,test_to_json_raises_when_no_context,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunStateEdgeCases.test_to_json_raises_when_no_context,method,tests/test_run_state.py,1619,1628,def test_to_json_raises_when_no_context(self),Test that to_json raises when context is None.,,0,"{""class"": ""TestRunStateEdgeCases"", ""is_async"": false, ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
d841fb8f-3ba5-43c2-aa1c-dbac14b82860,3b00adde-6578-4db1-906a-3fefd22260b7,TestDeserializeHelpers,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestDeserializeHelpers,class,tests/test_run_state.py,1631,1932,,Test deserialization helper functions and round-trip serialization.,,0,"{""bases"": [], ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
ded6925d-09ca-4981-820a-ffd2e95c2dd7,3b00adde-6578-4db1-906a-3fefd22260b7,test_serialization_includes_handoff_fields,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestDeserializeHelpers.test_serialization_includes_handoff_fields,method,tests/test_run_state.py,1634,1664,async def test_serialization_includes_handoff_fields(self),Test that handoff items include source and target agent fields.,,0,"{""class"": ""TestDeserializeHelpers"", ""is_async"": true, ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
2ea3fdce-096f-456a-a2a1-11ae433ff59a,3b00adde-6578-4db1-906a-3fefd22260b7,test_model_response_serialization_roundtrip,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestDeserializeHelpers.test_model_response_serialization_roundtrip,method,tests/test_run_state.py,1666,1698,async def test_model_response_serialization_roundtrip(self),Test that model responses serialize and deserialize correctly.,,0,"{""class"": ""TestDeserializeHelpers"", ""is_async"": true, ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
4faa8e37-b460-4572-a01f-f926321a617b,3b00adde-6578-4db1-906a-3fefd22260b7,test_interruptions_serialization_roundtrip,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestDeserializeHelpers.test_interruptions_serialization_roundtrip,method,tests/test_run_state.py,1700,1726,async def test_interruptions_serialization_roundtrip(self),Test that interruptions serialize and deserialize correctly.,,0,"{""class"": ""TestDeserializeHelpers"", ""is_async"": true, ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
794d01f2-805e-47cf-b33e-2dfb25a04e31,3b00adde-6578-4db1-906a-3fefd22260b7,test_nested_agent_tool_interruptions_roundtrip,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestDeserializeHelpers.test_nested_agent_tool_interruptions_roundtrip,method,tests/test_run_state.py,1728,1754,async def test_nested_agent_tool_interruptions_roundtrip(self),Test that nested agent tool approvals survive serialization.,,0,"{""class"": ""TestDeserializeHelpers"", ""is_async"": true, ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
1ba9a47f-897a-4d55-8007-e5514eb1c213,3b00adde-6578-4db1-906a-3fefd22260b7,test_nested_agent_tool_hitl_resume_survives_json_round_trip_after_gc,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestDeserializeHelpers.test_nested_agent_tool_hitl_resume_survives_json_round_trip_after_gc,method,tests/test_run_state.py,1757,1910,async def test_nested_agent_tool_hitl_resume_survives_json_round_trip_after_gc(self) -> None,Nested agent-tool resumptions should survive RunState JSON round-trips.,,0,"{""class"": ""TestDeserializeHelpers"", ""is_async"": true, ""decorators"": [""pytest.mark.asyncio""]}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
404ce6fb-b228-474b-a0bb-0e4502ce893e,3b00adde-6578-4db1-906a-3fefd22260b7,test_json_decode_error_handling,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestDeserializeHelpers.test_json_decode_error_handling,method,tests/test_run_state.py,1912,1917,async def test_json_decode_error_handling(self),Test that invalid JSON raises appropriate error.,,0,"{""class"": ""TestDeserializeHelpers"", ""is_async"": true, ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
dc512cde-3253-456f-90c2-4b8e76d1fc99,3b00adde-6578-4db1-906a-3fefd22260b7,test_missing_agent_in_map_error,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestDeserializeHelpers.test_missing_agent_in_map_error,method,tests/test_run_state.py,1919,1932,async def test_missing_agent_in_map_error(self),Test error when agent not found in agent map.,,0,"{""class"": ""TestDeserializeHelpers"", ""is_async"": true, ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
7b2d359e-82b9-4be6-bd3c-2c953e5f2bd2,3b00adde-6578-4db1-906a-3fefd22260b7,TestRunStateResumption,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunStateResumption,class,tests/test_run_state.py,1935,2153,,Test resuming runs from RunState using Runner.run().,,0,"{""bases"": [], ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
355be176-f890-452d-a20e-8677bde6a011,3b00adde-6578-4db1-906a-3fefd22260b7,test_resume_from_run_state,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunStateResumption.test_resume_from_run_state,method,tests/test_run_state.py,1939,1955,async def test_resume_from_run_state(self),Test resuming a run from a RunState.,,0,"{""class"": ""TestRunStateResumption"", ""is_async"": true, ""decorators"": [""pytest.mark.asyncio""]}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
c3437cd4-1f08-451c-9d1b-e396282529a2,3b00adde-6578-4db1-906a-3fefd22260b7,test_resume_from_run_state_with_context,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunStateResumption.test_resume_from_run_state_with_context,method,tests/test_run_state.py,1958,1980,async def test_resume_from_run_state_with_context(self),Test resuming a run from a RunState with context override.,,0,"{""class"": ""TestRunStateResumption"", ""is_async"": true, ""decorators"": [""pytest.mark.asyncio""]}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
2ff93df6-c9f5-4082-b23d-c9a6772cb5cd,3b00adde-6578-4db1-906a-3fefd22260b7,test_resume_from_run_state_with_conversation_id,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunStateResumption.test_resume_from_run_state_with_conversation_id,method,tests/test_run_state.py,1983,1999,async def test_resume_from_run_state_with_conversation_id(self),Test resuming a run from a RunState with conversation_id.,,0,"{""class"": ""TestRunStateResumption"", ""is_async"": true, ""decorators"": [""pytest.mark.asyncio""]}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
e9f22c2b-386d-4cb3-a03b-d7cead143558,3b00adde-6578-4db1-906a-3fefd22260b7,test_resume_from_run_state_with_previous_response_id,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunStateResumption.test_resume_from_run_state_with_previous_response_id,method,tests/test_run_state.py,2002,2018,async def test_resume_from_run_state_with_previous_response_id(self),Test resuming a run from a RunState with previous_response_id.,,0,"{""class"": ""TestRunStateResumption"", ""is_async"": true, ""decorators"": [""pytest.mark.asyncio""]}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
fa8ce117-1aab-4f63-b6d4-e1afd3f9c977,3b00adde-6578-4db1-906a-3fefd22260b7,test_resume_from_run_state_with_interruption,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunStateResumption.test_resume_from_run_state_with_interruption,method,tests/test_run_state.py,2021,2051,async def test_resume_from_run_state_with_interruption(self),Test resuming a run from a RunState with an interruption.,,0,"{""class"": ""TestRunStateResumption"", ""is_async"": true, ""decorators"": [""pytest.mark.asyncio""]}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
e5bfed26-ff7e-4e1c-827c-faf6b7422a5e,3b00adde-6578-4db1-906a-3fefd22260b7,test_resume_from_run_state_streamed,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunStateResumption.test_resume_from_run_state_streamed,method,tests/test_run_state.py,2054,2076,async def test_resume_from_run_state_streamed(self),Test resuming a run from a RunState using run_streamed.,,0,"{""class"": ""TestRunStateResumption"", ""is_async"": true, ""decorators"": [""pytest.mark.asyncio""]}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
e9142f6e-6293-465f-a558-10fdd918eac6,3b00adde-6578-4db1-906a-3fefd22260b7,test_resume_from_run_state_streamed_uses_context_from_state,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunStateResumption.test_resume_from_run_state_streamed_uses_context_from_state,method,tests/test_run_state.py,2079,2096,async def test_resume_from_run_state_streamed_uses_context_from_state(self),Test that streaming with RunState uses context from state.,,0,"{""class"": ""TestRunStateResumption"", ""is_async"": true, ""decorators"": [""pytest.mark.asyncio""]}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
c952858c-27b8-4ef4-9f5a-50724f39043b,3b00adde-6578-4db1-906a-3fefd22260b7,test_resume_from_run_state_streamed_with_context_override,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunStateResumption.test_resume_from_run_state_streamed_with_context_override,method,tests/test_run_state.py,2099,2116,async def test_resume_from_run_state_streamed_with_context_override(self),Test that streaming uses provided context override when resuming.,,0,"{""class"": ""TestRunStateResumption"", ""is_async"": true, ""decorators"": [""pytest.mark.asyncio""]}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
09c97bbc-3dc2-4e14-8a1d-91496847f7dc,3b00adde-6578-4db1-906a-3fefd22260b7,test_run_result_streaming_to_state_with_interruptions,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunStateResumption.test_run_result_streaming_to_state_with_interruptions,method,tests/test_run_state.py,2119,2153,async def test_run_result_streaming_to_state_with_interruptions(self),Test RunResultStreaming.to_state() sets _current_step with interruptions.,,0,"{""class"": ""TestRunStateResumption"", ""is_async"": true, ""decorators"": [""pytest.mark.asyncio""]}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
d8dc37e4-a057-4a06-9ab4-511f1d5dc065,3b00adde-6578-4db1-906a-3fefd22260b7,TestRunStateSerializationEdgeCases,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunStateSerializationEdgeCases,class,tests/test_run_state.py,2156,3700,,Test edge cases in RunState serialization.,,0,"{""bases"": [], ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
08232d7b-622a-4b56-b54e-d65a88dc9661,3b00adde-6578-4db1-906a-3fefd22260b7,test_to_json_includes_tool_call_items_from_last_processed_response,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunStateSerializationEdgeCases.test_to_json_includes_tool_call_items_from_last_processed_response,method,tests/test_run_state.py,2160,2189,async def test_to_json_includes_tool_call_items_from_last_processed_response(self),Test that to_json includes tool_call_items from last_processed_response.new_items.,,0,"{""class"": ""TestRunStateSerializationEdgeCases"", ""is_async"": true, ""decorators"": [""pytest.mark.asyncio""]}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
6af82385-d80b-45a3-9a46-a7bba35a0264,3b00adde-6578-4db1-906a-3fefd22260b7,test_to_json_camelizes_nested_dicts_and_lists,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunStateSerializationEdgeCases.test_to_json_camelizes_nested_dicts_and_lists,method,tests/test_run_state.py,2192,2223,async def test_to_json_camelizes_nested_dicts_and_lists(self),Test that to_json camelizes nested dictionaries and lists.,,0,"{""class"": ""TestRunStateSerializationEdgeCases"", ""is_async"": true, ""decorators"": [""pytest.mark.asyncio""]}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
4ee0fc1a-6994-4a41-907b-6f38bcdf3575,3b00adde-6578-4db1-906a-3fefd22260b7,test_to_string_serializes_non_json_outputs,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunStateSerializationEdgeCases.test_to_string_serializes_non_json_outputs,method,tests/test_run_state.py,2226,2250,async def test_to_string_serializes_non_json_outputs(self),Test that to_string handles outputs with non-JSON values.,,0,"{""class"": ""TestRunStateSerializationEdgeCases"", ""is_async"": true, ""decorators"": [""pytest.mark.asyncio""]}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
9b412cf8-eb23-4fe5-88a5-c19811fc0353,3b00adde-6578-4db1-906a-3fefd22260b7,test_from_json_with_last_processed_response,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunStateSerializationEdgeCases.test_from_json_with_last_processed_response,method,tests/test_run_state.py,2253,2282,async def test_from_json_with_last_processed_response(self),Test that from_json correctly deserializes last_processed_response.,,0,"{""class"": ""TestRunStateSerializationEdgeCases"", ""is_async"": true, ""decorators"": [""pytest.mark.asyncio""]}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
dc7c3296-0016-40b7-b036-8e89da91eb09,3b00adde-6578-4db1-906a-3fefd22260b7,test_last_processed_response_serializes_local_shell_actions,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunStateSerializationEdgeCases.test_last_processed_response_serializes_local_shell_actions,method,tests/test_run_state.py,2285,2324,async def test_last_processed_response_serializes_local_shell_actions(self),Ensure local shell actions survive to_json/from_json.,,0,"{""class"": ""TestRunStateSerializationEdgeCases"", ""is_async"": true, ""decorators"": [""pytest.mark.asyncio""]}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
5fdb5106-c7a5-4d14-93c9-6604f43440e8,3b00adde-6578-4db1-906a-3fefd22260b7,test_serialize_tool_action_groups,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunStateSerializationEdgeCases.test_serialize_tool_action_groups,method,tests/test_run_state.py,2326,2395,def test_serialize_tool_action_groups(self),Ensure tool action groups serialize with expected wrapper keys and call IDs.,,0,"{""class"": ""TestRunStateSerializationEdgeCases"", ""is_async"": false, ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
19a1623f-eb52-4ce5-b3f0-3220fb33ec7a,3b00adde-6578-4db1-906a-3fefd22260b7,test_serialize_guardrail_results,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunStateSerializationEdgeCases.test_serialize_guardrail_results,method,tests/test_run_state.py,2397,2422,def test_serialize_guardrail_results(self),Serialize both input and output guardrail results with agent data.,,0,"{""class"": ""TestRunStateSerializationEdgeCases"", ""is_async"": false, ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
84eeb7f4-8335-4c13-b2ad-01f5d0fb7c35,3b00adde-6578-4db1-906a-3fefd22260b7,test_serialize_handoff_with_name_fallback,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunStateSerializationEdgeCases.test_serialize_handoff_with_name_fallback,method,tests/test_run_state.py,2424,2458,async def test_serialize_handoff_with_name_fallback(self),Test serialization of handoff with name fallback when tool_name is missing.,,0,"{""class"": ""TestRunStateSerializationEdgeCases"", ""is_async"": true, ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
1d7a7069-340e-40c7-b0f8-14ef3e160cd8,3b00adde-6578-4db1-906a-3fefd22260b7,test_serialize_function_with_description_and_schema,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunStateSerializationEdgeCases.test_serialize_function_with_description_and_schema,method,tests/test_run_state.py,2460,2495,async def test_serialize_function_with_description_and_schema(self),Test serialization of function with description and params_json_schema.,,0,"{""class"": ""TestRunStateSerializationEdgeCases"", ""is_async"": true, ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
e695a1df-6705-4c9d-91ad-4e2fc44bdad0,3b00adde-6578-4db1-906a-3fefd22260b7,test_serialize_computer_action_with_description,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunStateSerializationEdgeCases.test_serialize_computer_action_with_description,method,tests/test_run_state.py,2497,2566,async def test_serialize_computer_action_with_description(self),Test serialization of computer action with description.,,0,"{""class"": ""TestRunStateSerializationEdgeCases"", ""is_async"": true, ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
6b9979f8-e837-43c0-a0af-9209b576a06a,3b00adde-6578-4db1-906a-3fefd22260b7,test_serialize_shell_action_with_description,cache.repos.https___github_com_openai_openai-agents-python.tests.test_run_state.TestRunStateSerializationEdgeCases.test_serialize_shell_action_with_description,method,tests/test_run_state.py,2568,2604,async def test_serialize_shell_action_with_description(self),Test serialization of shell action with description.,,0,"{""class"": ""TestRunStateSerializationEdgeCases"", ""is_async"": true, ""decorators"": []}",2026-03-06 01:48:14.550141+00,2026-03-06 01:48:14.550141+00
